Site_Name,LATITUDE,LONGITUDE,C2H4Demand [kg/year],HCOOHDemand  [kg/year],CODemand  [kg/year],Feedstock [tCO2/year],Facility Type,Source,COMPANY,STATE,CO2CAPCOST [$/tCO2],Generation,Useful_ThermalE,elec[$/kWh]
Washington County Cogeneration Facility,-666647.6179,756993.4642,0,0,0,350195.18,GAS_SMALL,EIA,unknown,AL,235,624794000,2379975,0.11
McIntosh (AL),-666295.7602,755601.7323,0,0,0,256094.21,GAS_SMALL,EIA,unknown,AL,235,438484000,0,0.11
Wayne County Energy Complex,-86501.97626,1602992.008,0,0,0,217117.97,GAS_SMALL,EIA,unknown,NC,235,353672249,0,0.06
LSP-Cottage Grove LP,820146.3196,243863.1703,0,0,0,149101.73,GAS_SMALL,EIA,unknown,MN,235,98784000,1022403,0.08
University of Michigan,600335.5626,1002180.641,0,0,0,148847.89,GAS_SMALL,EIA,unknown,MI,235,98719538,1961701,0.07
Sumpter,589834.1702,1020328.289,0,0,0,268595.28,GAS_SMALL,EIA,unknown,MI,235,398579000,0,0.07
Gleason Generating Facility,-115005.207,657239.789,0,0,0,314158.25,GAS_SMALL,EIA,unknown,TN,235,547375000,0,0.08
JM Shafer Generating Station,325439.2394,-740372.4174,0,0,0,386767.27,GAS_SMALL,EIA,unknown,CO,235,656277000,0,0.07
Spindle Hill Energy Center,325620.2321,-750052.1616,0,0,0,197925.94,GAS_SMALL,EIA,unknown,CO,235,331063803,0,0.07
Ferndale Generating Station,1539134.46,-1956345.605,0,0,0,282891.72,GAS_SMALL,EIA,unknown,WA,235,437717527,257582,0.05
Sumas Power Plant,1547792.277,-1922090.659,0,0,0,131697.32,GAS_SMALL,EIA,unknown,WA,235,188051000,67277,0.05
Joliet 29,474607.8401,651882.8365,0,0,0,352995.12,GAS_SMALL,EIA,unknown,IL,235,628452000,0,0.06
University Park North,471409.3308,683137.4629,0,0,0,351143.07,GAS_SMALL,EIA,unknown,IL,235,631348000,0,0.06
Elwood Energy LLC,468381.3057,652418.954,0,0,0,221993.82,GAS_SMALL,EIA,unknown,IL,235,356318000,0,0.06
University Park South,471217.2782,683005.2619,0,0,0,137105.68,GAS_SMALL,EIA,unknown,IL,235,231786000,0,0.06
Alliant Energy Neenah,772649.9644,596533.4614,0,0,0,132001.57,GAS_SMALL,EIA,unknown,WI,235,236325000,0,0.08
Wise County Power LLC,-495203.89,-177265.0144,0,0,0,421133.48,GAS_SMALL,EIA,unknown,TX,235,673467800,0,0.05
Troy Energy LLC,514106.6227,1036337.728,0,0,0,312938.53,GAS_SMALL,EIA,unknown,OH,235,550924000,0,0.06
Millennium Power,763965.2261,1949129.223,0,0,0,428607.19,GAS_SMALL,EIA,unknown,MA,235,730920000,0,0.13
P H Glatfelter,428437.8395,1610968.215,0,0,0,158440.12,GAS_SMALL,EIA,unknown,PA,235,90263516,1560132,0.08
Yucca,-363472.1176,-1732512.028,0,0,0,163748.76,GAS_SMALL,EIA,unknown,AZ,235,287994000,0,0.06
Bayou Cove Peaking Power,-800209.8332,326538.5816,0,0,0,70726.29,GAS_SMALL,EIA,unknown,LA,235,105134000,0,0.04
PE Berkeley,355713.9596,-2259419.989,0,0,0,90882.67,GAS_SMALL,EIA,unknown,CA,235,160887899,508456,0.12
Mariposa Energy Project,331412.9079,-2206340.88,0,0,0,65217.73,GAS_SMALL,EIA,unknown,CA,235,112210000,0,0.12
Otsego Mill Power Plant,601486.0395,840402.7889,0,0,0,71969.84,GAS_SMALL,EIA,unknown,MI,235,123353580,574058,0.08
Springdale 1 & 2,457560.9008,1356488.148,0,0,0,55309.1,GAS_SMALL,EIA,unknown,PA,235,99623000,0,0.09
W S Lee,-236547.9466,1230030.297,0,0,0,129728.14,GAS_SMALL,EIA,unknown,SC,235,1402639000,0,0.06
Geismar,-802568.4224,480524.07,0,0,0,78275.72,GAS_SMALL,EIA,unknown,LA,235,31814060,876302,0.08
Ashtabula,592278.0091,1250237.658,0,0,0,104456.03,GAS_SMALL,EIA,unknown,OH,235,177411000,1059444,0.06
Ashtabula,592278.0091,1250237.658,0,0,0,68615.09,GAS_SMALL,EIA,unknown,OH,235,5224000,1080897,0.06
MJMEUC Generating Station #1,204814.5051,372668.2961,0,0,0,67846.68,GAS_SMALL,EIA,unknown,MO,235,112522000,656549,0.07
Tenaska Central Alabama Generating Stn,-500526.135,862409.49,0,0,0,121891.7,GAS_SMALL,EIA,unknown,AL,235,1679304000,0,0.07
Domino Sugar Baltimore,367627.34,1647152.753,0,0,0,103147.79,GAS_SMALL,EIA,unknown,MD,235,48563622,1226842,0.11
Lansing Smith,-754027.8209,987545.7977,0,0,0,123579.5,GAS_SMALL,EIA,unknown,FL,235,1483289000,0,0.07
Dan E Karn,750341.1173,974169.4408,0,0,0,63363.18,GAS_SMALL,EIA,unknown,MI,235,99363994,0,0.09
Reeves,-207496.3762,-955534.4584,0,0,0,130966.01,GAS_SMALL,EIA,unknown,NM,235,193261000,0,0.05
Leon Creek,-905820.8876,-250207.3178,0,0,0,113083.43,GAS_SMALL,EIA,unknown,TX,235,201102000,0,0.05
V H Braunig,-916922.0513,-231673.8119,0,0,0,91713.22,GAS_SMALL,EIA,unknown,TX,235,162880571,0,0.05
MU Combined Heat and Power Plant,168157.3417,314807.6224,0,0,0,68620.5,GAS_SMALL,EIA,unknown,MO,235,48580999,744973,0.08
Dansby,-757153.4519,-44024.36365,0,0,0,89235.1,GAS_SMALL,EIA,unknown,TX,235,108515000,0,0.05
Central Utility Plant - Texas A&M,-768749.967,-32843.46722,0,0,0,76600.34,GAS_SMALL,EIA,unknown,TX,235,134849400,440291,0.05
Oleander Power Project LP,-899074.2432,1488114.745,0,0,0,73916.62,GAS_SMALL,EIA,unknown,FL,235,124119217,0,0.08
Riverbay,592954.0808,1837036.657,0,0,0,89740.8,GAS_SMALL,EIA,unknown,NY,235,35141699,958608,0.06
Riverbay,592954.0808,1837036.657,0,0,0,61964.19,GAS_SMALL,EIA,unknown,NY,235,99018891,402505,0.06
Groton Generating Station,882292.7124,-164326.6453,0,0,0,63664.04,GAS_SMALL,EIA,unknown,SD,235,122106000,0,0.07
Lake Road (MO),249895.0965,95368.17701,0,0,0,106672.2,GAS_SMALL,EIA,unknown,MO,235,-7086276,1138240,0.07
Buchanan Generation LLC,54645.32897,1230264.722,0,0,0,103461.17,GAS_SMALL,EIA,unknown,VA,235,196485000,0,0.07
Fairless Energy Center,496684.2011,1780351.39,0,0,0,81722.6,GAS_SMALL,EIA,unknown,PA,235,2481853000,0,0.07
Middletown Energy Center,281064.3257,990905.2931,0,0,0,118110.48,GAS_SMALL,EIA,unknown,OH,235,778309000,0,0.08
Woodsdale,278130.7648,981530.4977,0,0,0,109775.71,GAS_SMALL,EIA,unknown,OH,235,116441000,0,0.08
WFEC GenCo LLC,-268307.0249,-201290.6542,0,0,0,121749.89,GAS_SMALL,EIA,unknown,OK,235,209742000,0,0.04
Southwestern,-266063.8305,-212631.4097,0,0,0,55664.3,GAS_SMALL,EIA,unknown,OK,235,84337000,0,0.04
Lake Charles Polymers,-811965.0379,257467.0023,0,0,0,71626.52,GAS_SMALL,EIA,unknown,LA,235,114219431,0,0.03
Calhoun Energy Center,-389094.499,922544.5053,0,0,0,96402.95,GAS_SMALL,EIA,unknown,AL,235,167987751,0,0.06
Battle Creek Mill,590308.5558,882129.2851,0,0,0,62237.88,GAS_SMALL,EIA,unknown,MI,235,7845000,1016973,0.08
Cove Point LNG Terminal,273336.4228,1683095.589,0,0,0,84022.41,GAS_SMALL,EIA,unknown,MD,235,268624000,0,0.08
Cass County,386372.7284,3004.020611,0,0,0,72281.62,GAS_SMALL,EIA,unknown,NE,235,116903000,0,0.06
Wildcat Point Generation Facility,424016.0172,1673126.057,0,0,0,95821.83,GAS_SMALL,EIA,unknown,MD,235,1485485000,0,0.08
University of Illinois Abbott Power Plt,318720.6201,654852.3119,0,0,0,93716.15,GAS_SMALL,EIA,unknown,IL,235,156888200,530960,0.06
University of Illinois Abbott Power Plt,318720.6201,654852.3119,0,0,0,56837.64,GAS_SMALL,EIA,unknown,IL,235,42151400,498903,0.06
West Campus Steam Plant,513373.1867,1508512.791,0,0,0,56691.85,GAS_SMALL,EIA,unknown,PA,235,12568439,874475,0.07
Mont Belvieu Cogeneration Unit,-854756.2782,106162.7074,0,0,0,125190.24,GAS_SMALL,EIA,unknown,TX,235,89457000,1487569,0.05
CPV St Charles Energy Center,285016.1446,1638142.705,0,0,0,76750.21,GAS_SMALL,EIA,unknown,MD,235,1568348000,0,0.08
Savannah Sugar Refinery,-490214.8302,1388676.971,0,0,0,89796.74,GAS_SMALL,EIA,unknown,GA,235,31457205,1108352,0.06
S A Carlson,635553.8613,1369184.214,0,0,0,59477.15,GAS_SMALL,EIA,unknown,NY,235,109801000,0,0.06
Hopewell Mill,137986.7518,1633185.023,0,0,0,102422.1,GAS_SMALL,EIA,unknown,VA,235,56513749,366444,0.07
Mill Creek (SC),-161433.185,1310892.077,0,0,0,115812.1,GAS_SMALL,EIA,unknown,SC,235,173756882,0,0.04
Stryker Creek,-621200.8609,95067.93391,0,0,0,75548.54,GAS_SMALL,EIA,unknown,TX,235,115027000,0,0.06
Elizabeth River Power Station,98517.21236,1728821.58,0,0,0,128558.94,GAS_SMALL,EIA,unknown,VA,235,207030082,0,0.07
Comanche (OK),-328505.5416,-211627.0533,0,0,0,99018.69,GAS_SMALL,EIA,unknown,OK,235,120545000,0,0.04
Midulla Generating Station,-995789.5272,1386465.071,0,0,0,126509.1,GAS_SMALL,EIA,unknown,FL,235,204953000,0,0.18
Higgins Generating Station,-34887.7636,-1726073.199,0,0,0,123135.51,GAS_SMALL,EIA,unknown,NV,235,750051000,0,0.07
Harry Allen,46616.07949,-1668086.209,0,0,0,77544.57,GAS_SMALL,EIA,unknown,NV,235,126070000,0,0.07
Chuck Lenzie Generating Station,41813.80275,-1670810.931,0,0,0,76235.85,GAS_SMALL,EIA,unknown,NV,235,2456252000,0,0.07
Nevada Cogen Associates 2 Black Mountain,23655.26757,-1670524.075,0,0,0,63175.95,GAS_SMALL,EIA,unknown,NV,235,193635000,0,0.07
Consumer Operations LLC,1188476.049,-2034774.52,0,0,0,59321.55,GAS_SMALL,EIA,unknown,WA,235,18956775,914216,0.06
Georgia-Pacific Wauna Mill,1270896.679,-2091823.066,0,0,0,87361.92,GAS_SMALL,EIA,unknown,OR,235,31153303,1144133,0.08
Port Westward Unit 2,1268407.423,-2073627.116,0,0,0,61115.81,GAS_SMALL,EIA,unknown,OR,235,110418000,0,0.04
International Paper Riegelwood Mill,-200833.4872,1614041.457,0,0,0,72935.82,GAS_SMALL,EIA,unknown,NC,235,35347579,711700,0.06
Colusa Generating Station,517157.6034,-2214220.093,0,0,0,115372.1,GAS_SMALL,EIA,unknown,CA,235,1267274000,0,0.12
Phillips 66 Rodeo Refinery,374072.2362,-2253755.133,0,0,0,111290.5,GAS_SMALL,EIA,unknown,CA,235,118090988,1216179,0.12
Gateway Generating Station,359720.5006,-2212666.486,0,0,0,62279.7,GAS_SMALL,EIA,unknown,CA,235,1099314000,0,0.12
Ingredion Incorporated,508246.0449,673975.8941,0,0,0,98212.6,GAS_SMALL,EIA,unknown,IL,235,58626778,355148,0.06
University of Illinois Cogen Facility,519501.5426,687143.3194,0,0,0,59521.09,GAS_SMALL,EIA,unknown,IL,235,91257600,467359,0.06
Nippon Dynawave Packaging Longview WA,1258188.983,-2060559.056,0,0,0,101171.81,GAS_SMALL,EIA,unknown,WA,235,33786018,1248827,0.05
Longview Fibre,1254911.106,-2057128.554,0,0,0,90133.37,GAS_SMALL,EIA,unknown,WA,235,26794234,927602,0.05
Sagamore Plant Cogeneration,366858.4843,767483.3337,0,0,0,99612.18,GAS_SMALL,EIA,unknown,IN,235,37502140,149636,0.07
Cumberland (NJ),408127.895,1780863.401,0,0,0,104171.36,GAS_SMALL,EIA,unknown,NJ,235,187001689,0,0.11
Ratcliffe,-516320.1399,674447.0752,0,0,0,122125.9,GAS_SMALL,EIA,unknown,MS,235,1116501000,0,0.06
Cleveland Thermal,538414.3013,1181654.025,0,0,0,71443.64,GAS_SMALL,EIA,unknown,OH,235,2897390,393670,0.07
Black Dog,821017.4636,217114.9181,0,0,0,96208.93,GAS_SMALL,EIA,unknown,MN,235,167366000,0,0.08
International Paper Riverdale Mill,-526536.0937,852647.7058,0,0,0,126542.58,GAS_SMALL,EIA,unknown,AL,235,66548865,1322811,0.07
Greenville Electric Generating Station,346260.6416,960099.5571,0,0,0,108695.94,GAS_SMALL,EIA,unknown,OH,235,210847486,0,0.09
IP Springfield Oregon,1037088.787,-2123615.73,0,0,0,74844.77,GAS_SMALL,EIA,unknown,OR,235,19766673,947965,0.06
Darlington County,-224996.9102,1437440.533,0,0,0,101568.73,GAS_SMALL,EIA,unknown,SC,235,146897247,0,0.06
Vanderbilt University Power Plant,-112065.979,818718.8542,0,0,0,80988.74,GAS_SMALL,EIA,unknown,TN,235,120338000,803746,0.06
Richland,485785.8935,966778.7244,0,0,0,85221.91,GAS_SMALL,EIA,unknown,OH,235,109128834,0,0.06
Chester Operations,452042.1298,1736784.145,0,0,0,105706.69,GAS_SMALL,EIA,unknown,PA,235,104733394,1265862,0.07
Denton Energy Center,-478795.5063,-112034.6291,0,0,0,65465.62,GAS_SMALL,EIA,unknown,TX,235,147299000,0,0.05
Arapahoe Combustion Turbine Project,279340.5581,-764123.2907,0,0,0,116324.55,GAS_SMALL,EIA,unknown,CO,235,196938000,0,0.07
Potlatch Arkansas Pulp Paper,-413666.2825,438191.0249,0,0,0,126495.77,GAS_SMALL,EIA,unknown,AR,235,32667530,1664280,0.07
Mansfield Mill,-594504.9019,229344.3498,0,0,0,100128.13,GAS_SMALL,EIA,unknown,LA,235,213212829,651651,0.07
Brandy Branch,-702254.267,1344271.717,0,0,0,82909.94,GAS_SMALL,EIA,unknown,FL,235,137362507,0,0.08
Brandy Branch,-702254.267,1344271.717,0,0,0,78318.92,GAS_SMALL,EIA,unknown,FL,235,1552733000,0,0.08
J D Kennedy,-692799.1155,1374029.799,0,0,0,68120.21,GAS_SMALL,EIA,unknown,FL,235,109115000,0,0.08
Georgia-Pacific Cedar Springs,-648471.6439,1033905.704,0,0,0,86257.15,GAS_SMALL,EIA,unknown,GA,235,46259815,898627,0.09
LSU Cogen,-780117.5722,461921.9005,0,0,0,78694.56,GAS_SMALL,EIA,unknown,LA,235,121654000,726697,0.08
Goodman Energy Center,165417.6652,-288656.3066,0,0,0,86435.79,GAS_SMALL,EIA,unknown,KS,235,168630000,0,0.09
Bennett Mountain,796428.3908,-1580030.153,0,0,0,86383.09,GAS_SMALL,EIA,unknown,ID,235,149158000,0,0.07
Evander Andrews Power Complex,801055.077,-1584651.867,0,0,0,72335.12,GAS_SMALL,EIA,unknown,ID,235,127648000,0,0.07
Fountain Valley Power Facility,152713.3065,-748899.8561,0,0,0,79488.17,GAS_SMALL,EIA,unknown,CO,235,130058000,0,0.07
Crist,-735794.06,838818.4558,0,0,0,75460.71,GAS_SMALL,EIA,unknown,FL,235,128777362,0,0.08
General Electric Aircraft Engines,822235.7115,2021990.166,0,0,0,80866.36,GAS_SMALL,EIA,unknown,MA,235,59370738,788810,0.13
Ticonderoga Mill,929567.0973,1792198.542,0,0,0,99047.77,GAS_SMALL,EIA,unknown,NY,235,92578843,855347,0.06
Gans,368311.0717,1365801.976,0,0,0,82103.86,GAS_SMALL,EIA,unknown,PA,235,146309000,0,0.07
Chambersburg,414429.6757,1543073.38,0,0,0,85821.66,GAS_SMALL,EIA,unknown,PA,235,157853000,0,0.07
Algonquin Power Sanger LLC,165649.6862,-2063864.591,0,0,0,65409.63,GAS_SMALL,EIA,unknown,CA,235,148418000,0,0.12
Coalinga 25D Cogen,127052.8011,-2151340.953,0,0,0,59578.2,GAS_SMALL,EIA,unknown,CA,235,71419000,714857,0.12
Texas City Power Plant,-905739.5509,102560.2778,0,0,0,98164.89,GAS_SMALL,EIA,unknown,TX,235,128607000,648911,0.05
Power Station 4,-905774.7535,104685.4343,0,0,0,93875.68,GAS_SMALL,EIA,unknown,TX,235,0,1096710,0.05
Pueblo Airport Generating Station,125101.8978,-737419.9281,0,0,0,128066.87,GAS_SMALL,EIA,unknown,CO,235,228083000,0,0.09
Comanche (CO),112893.4457,-742725.3519,0,0,0,120936.85,GAS_SMALL,EIA,unknown,CO,235,212079901,0,0.09
Brunswick Cellulose,-602228.1916,1370252.237,0,0,0,104942.42,GAS_SMALL,EIA,unknown,GA,235,37320241,1451612,0.06
Cannon Falls Energy Center,791319.0839,244512.4386,0,0,0,64776.56,GAS_SMALL,EIA,unknown,MN,235,107932340,0,0.08
Western Sugar Coop - Torrington,538341.1991,-672172.2408,0,0,0,74744.41,GAS_SMALL,EIA,unknown,WY,235,6262320,400492,0.12
Lawrence County Station,186981.1436,820180.8478,0,0,0,84412.16,GAS_SMALL,EIA,unknown,IN,235,146338000,0,0.07
Worthington Generation LLC,212458.5896,769220.4223,0,0,0,77143.62,GAS_SMALL,EIA,unknown,IN,235,136382000,0,0.08
James River Power Station,-40387.94657,241004.5856,0,0,0,78247.44,GAS_SMALL,EIA,unknown,MO,235,107055762,0,0.07
Knox Lee,-572121.9896,127152.3277,0,0,0,91308.08,GAS_SMALL,EIA,unknown,TX,235,142855000,0,0.05
Tenaska Frontier Generation Station,-771625.8316,7865.762911,0,0,0,98813.68,GAS_SMALL,EIA,unknown,TX,235,1460258000,0,0.05
Antelope Station,-390400.145,-536387.1982,0,0,0,126954.52,GAS_SMALL,EIA,unknown,TX,235,272308000,0,0.05
Central Utility Plant Cincinnati,242623.7807,981694.1695,0,0,0,108223.93,GAS_SMALL,EIA,unknown,OH,235,169951881,727702,0.08
Procter & Gamble Cincinnati Plant,247180.068,981590.571,0,0,0,88733.58,GAS_SMALL,EIA,unknown,OH,235,5101000,1202792,0.08
Indian Orchard Plant 1,758470.897,1907396.522,0,0,0,82022.13,GAS_SMALL,EIA,unknown,MA,235,24468000,934795,0.12
Doswell Energy Center,193373.5375,1607493.389,0,0,0,101921.06,GAS_SMALL,EIA,unknown,VA,235,1429728764,0,0.07
Enterprise Products Operating,-856267.9332,104341.144,0,0,0,123856.58,GAS_SMALL,EIA,unknown,TX,235,153326000,0,0.05
Eastman Cogeneration Facility,-564214.8094,122475.1964,0,0,0,75357.85,GAS_SMALL,EIA,unknown,TX,235,474115630,17678,0.05
Hartwell Energy Facility,-270542.9551,1199418.469,0,0,0,121155.24,GAS_SMALL,EIA,unknown,GA,235,173053450,0,0.07
Algonquin Windsor Locks,731032.7876,1905707.854,0,0,0,92307.13,GAS_SMALL,EIA,unknown,CT,235,147789542,510952,0.14
Fulton (AR),-433088.6353,203418.8452,0,0,0,58549.53,GAS_SMALL,EIA,unknown,AR,235,103733000,0,0.08
Univ Minnesota CHP Plant,839709.0484,217304.1544,0,0,0,99622.47,GAS_SMALL,EIA,unknown,MN,235,163582022,0,0.08
Rex Brown,-558729.7063,541469.1061,0,0,0,108245.05,GAS_SMALL,EIA,unknown,MS,235,157949000,0,0.05
Hot Spring Generating Facility,-353832.6626,286005.6759,0,0,0,109837.75,GAS_SMALL,EIA,unknown,AR,235,1396779000,0,0.06
Mid-Georgia Cogeneration Facility,-485414.1464,1155416.318,0,0,0,88493.38,GAS_SMALL,EIA,unknown,GA,235,135274311,204856,0.08
Carville Energy LLC,-799635.2375,474113.4835,0,0,0,57948.19,GAS_SMALL,EIA,unknown,LA,235,903060000,0,0.06
Spreckels Sugar Company,-326767.8573,-1806480.677,0,0,0,55386.26,GAS_SMALL,EIA,unknown,CA,235,20012070,733206,0.12
Moselle,-645241.9082,633227.8505,0,0,0,67388.58,GAS_SMALL,EIA,unknown,MS,235,102039000,0,0.06
Jack County,-490349.9793,-181536.8588,0,0,0,108308.2,GAS_SMALL,EIA,unknown,TX,235,1530930000,0,0.05
Hawthorn,183805.7447,130367.5799,0,0,0,59718.09,GAS_SMALL,EIA,unknown,MO,235,89233000,0,0.08
Empire Energy Center,-38846.73336,166822.946,0,0,0,74225.7,GAS_SMALL,EIA,unknown,MO,235,105933616,0,0.08
Graphic Packaging,585191.2963,851826.7897,0,0,0,126747.22,GAS_SMALL,EIA,unknown,MI,235,-143592000,1597349,0.07
Concord,657289.5837,590750.2755,0,0,0,105665.61,GAS_SMALL,EIA,unknown,WI,235,139897964,0,0.08
Motiva Enterprises Port Arthur Refinery,-847655.6818,197741.3383,0,0,0,113792.93,GAS_SMALL,EIA,unknown,TX,235,104888420,1393047,0.05
Goodyear Beaumont Chemical Plant,-838812.1965,172166.9214,0,0,0,113090.6,GAS_SMALL,EIA,unknown,TX,235,144731000,1104392,0.05
Silver Creek,-641297.6238,571705.9045,0,0,0,88567.2,GAS_SMALL,EIA,unknown,MS,235,132412000,0,0.07
Nine Mile Point,-825885.6899,564247.8617,0,0,0,82823.17,GAS_SMALL,EIA,unknown,LA,235,1775616927,0,0.05
University of Iowa Main Power Plant,474422.5341,368572.1104,0,0,0,54904.65,GAS_SMALL,EIA,unknown,IA,235,21309562,617443,0.06
Holden,142343.5888,172318.1141,0,0,0,92315.73,GAS_SMALL,EIA,unknown,MO,235,148729022,0,0.07
Charles D. Lamb Energy Center,-76293.95194,-99449.73694,0,0,0,99355.85,GAS_SMALL,EIA,unknown,OK,235,146651000,0,0.04
Ada Cogeneration LP,658813.7958,850650.7892,0,0,0,88838.29,GAS_SMALL,EIA,unknown,MI,235,142879000,210286,0.08
Paris (WI),605904.1801,650029.3673,0,0,0,64458.82,GAS_SMALL,EIA,unknown,WI,235,87582443,0,0.08
Berry Cogen Tanne Hills 18,-9880.949504,-2097897.949,0,0,0,93040.78,GAS_SMALL,EIA,unknown,CA,235,89956000,670385,0.11
Western Power & Steam Inc,18859.11493,-2050938.298,0,0,0,92920.42,GAS_SMALL,EIA,unknown,CA,235,148922000,227303,0.11
Southeast Kern River Cogen,15647.39186,-2047237.942,0,0,0,77029.31,GAS_SMALL,EIA,unknown,CA,235,121221000,558058,0.11
Cymric 36W Cogen,24985.33312,-2110924.718,0,0,0,66909.25,GAS_SMALL,EIA,unknown,CA,235,75190000,764909,0.11
Taft 26C Cogen,-6677.843423,-2099861.4,0,0,0,63570.64,GAS_SMALL,EIA,unknown,CA,235,77245000,748640,0.11
Sunrise Power LLC,6312.954298,-2107236.235,0,0,0,61563.72,GAS_SMALL,EIA,unknown,CA,235,1069397000,0,0.11
University of Washington Power Plant,1406801.545,-1964476.701,0,0,0,86452.56,GAS_SMALL,EIA,unknown,WA,235,18619150,1237715,0.06
Camden South Carolina,-252677.7184,1396662.444,0,0,0,70343.81,GAS_SMALL,EIA,unknown,SC,235,2304000,1105541,0.08
Joseph J Seymour Power Project,567023.1477,1828070.396,0,0,0,70383.61,GAS_SMALL,EIA,unknown,NY,235,117563000,0,0.06
Starrett City Cogen Facility,567838.2786,1838285.85,0,0,0,68938.82,GAS_SMALL,EIA,unknown,NY,235,56531500,463641,0.06
Narrows Gas Turbines Generating,565042.9832,1826742.273,0,0,0,61498.82,GAS_SMALL,EIA,unknown,NY,235,67803657,0,0.06
Boise Cascade International Falls,1240839.39,193292.7966,0,0,0,121371.82,GAS_SMALL,EIA,unknown,MN,235,76932998,1635711,0.07
Rathdrum,1321998.441,-1562277.071,0,0,0,93270.26,GAS_SMALL,EIA,unknown,ID,235,145074000,0,0.01
Whiting Clean Energy,499204.2436,703442.2613,0,0,0,90270.82,GAS_SMALL,EIA,unknown,IN,235,578056000,0,0.07
Indiana Harbor E 5 AC Station,500791.0553,707954.2598,0,0,0,83342.84,GAS_SMALL,EIA,unknown,IN,235,67745768,1096607,0.07
Lamar Power Project,-432979.5208,37772.33298,0,0,0,71826.07,GAS_SMALL,EIA,unknown,TX,235,2645265000,0,0.05
Terry Bundy Generating Station,382253.0224,-51223.23209,0,0,0,64749.12,GAS_SMALL,EIA,unknown,NE,235,109473099,0,0.07
Los Angeles Refinery Wilmington,-178433.3448,-2030881.682,0,0,0,103243.63,GAS_SMALL,EIA,unknown,CA,235,150969375,902980,0.11
Equilon Los Angeles Refining,-177035.8823,-2025634.527,0,0,0,92754.57,GAS_SMALL,EIA,unknown,CA,235,107052073,710895,0.11
Civic Center,-148070.0839,-2019567.282,0,0,0,74339.01,GAS_SMALL,EIA,unknown,CA,235,102962000,659027,0.11
Grayson,-136549.6189,-2020075.473,0,0,0,73164.61,GAS_SMALL,EIA,unknown,CA,235,97895851,0,0.11
Scattergood,-159164.9155,-2039579.978,0,0,0,69279.75,GAS_SMALL,EIA,unknown,CA,235,112230000,0,0.11
UCLA So Campus Cogen Project,-142403.7561,-2037080.6,0,0,0,68975.33,GAS_SMALL,EIA,unknown,CA,235,70458000,708372,0.11
Pitchess Cogen Station,-96292.16552,-2040054.486,0,0,0,68662.8,GAS_SMALL,EIA,unknown,CA,235,108034000,138635,0.11
Cheyenne Prairie Generating Station,439346.2931,-725342.4926,0,0,0,76834.49,GAS_SMALL,EIA,unknown,WY,235,142176000,0,0.07
Georgia-Pacific Monticello Paper,-638972.834,558862.4037,0,0,0,101004.16,GAS_SMALL,EIA,unknown,MS,235,168557936,846755,0.07
Maddox,-509248.4531,-679860.9985,0,0,0,129424.1,GAS_SMALL,EIA,unknown,NM,235,192702000,0,0.06
Lee Energy Facility,503823.9502,543406.462,0,0,0,59606.91,GAS_SMALL,EIA,unknown,IL,235,86087000,0,0.06
Fort Myers,-1096100.5,1419569.177,0,0,0,122877.75,GAS_SMALL,EIA,unknown,FL,235,202580907,0,0.08
Roquette America,333183.54,387492.8533,0,0,0,82441.65,GAS_SMALL,EIA,unknown,IA,235,120727859,923361,0.07
Arvah B Hopkins,-719427.7643,1109152.488,0,0,0,127143.61,GAS_SMALL,EIA,unknown,FL,235,189681000,0,0.09
Arvah B Hopkins,-719427.7643,1109152.488,0,0,0,109582.64,GAS_SMALL,EIA,unknown,FL,235,201946883,0,0.09
Georgia-Pacific Toledo Mill,1118495.401,-2180435.076,0,0,0,115378.84,GAS_SMALL,EIA,unknown,OR,235,16032332,703959,0.06
"Kimberly Clark-Unit 1,2,3",675865.2065,1852288.822,0,0,0,73500.65,GAS_SMALL,EIA,unknown,CT,235,117377000,534873,0.14
"Kimberly Clark-Unit 1,2,3",675865.2065,1852288.822,0,0,0,68325.54,GAS_SMALL,EIA,unknown,CT,235,107834000,539435,0.14
Spring Creek Energy Center,-195623.2764,-148351.7472,0,0,0,130621,GAS_SMALL,EIA,unknown,OK,235,201285000,0,0.05
J Robert Massengale,-419529.3048,-537946.6495,0,0,0,87690.05,GAS_SMALL,EIA,unknown,TX,235,143046000,0,0.05
Macon Energy Center,257902.8727,306951.223,0,0,0,55969.56,GAS_SMALL,EIA,unknown,MO,235,86948000,404393,0.08
Tropicana Products Bradent,-1021445.24,1331461.155,0,0,0,111832.56,GAS_SMALL,EIA,unknown,FL,235,196525000,1051789,0.08
Gramercy Holdings LLC,-817021.9633,513182.218,0,0,0,111453.9,GAS_SMALL,EIA,unknown,LA,235,132672000,366366,0.05
Louisiana Sugar Refining,-817577.1821,511804.8383,0,0,0,107768.9,GAS_SMALL,EIA,unknown,LA,235,16094000,1749674,0.05
Agua Fria,-314143.7442,-1488060.547,0,0,0,98043.52,GAS_SMALL,EIA,unknown,AZ,235,144412000,0,0.05
Arlington Valley Energy Facility,-326932.5072,-1553542.674,0,0,0,57921.92,GAS_SMALL,EIA,unknown,AZ,235,824280000,0,0.05
West Marinette 34,877163.192,652740.5623,0,0,0,100997.48,GAS_SMALL,EIA,unknown,WI,235,152333000,0,0.08
